otu	test-stat	p	q	site	n_asp	n_nml	total_taxa	level
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__;d__denovo1618	4.1884305589454796	0.04070076003870369	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo1617	0.17631558552274681	0.6745588770251287	0.8386467638035751	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__;d__denovo1859	0.34369492068565727	0.5577041688335906	0.7919885896228442	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo1856	0.0004662004660762982	0.9827736736935181	1.0	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo1855	0.1423806733671674	0.7059256780384119	0.8563386002871193	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__;d__denovo1102	2.0307692307691045	0.15414257309800883	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;g__Rhodococcus;s__;d__denovo1105	0.0004662004660762982	0.9827736736935181	1.0	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium;s__;d__denovo59	3.085106568993326	0.07901208907437494	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Veillonella;s__;d__denovo56	2.115430735683881	0.14582102109519904	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoanaerobaculum;s__;d__denovo54	3.7395323545404717	0.05313931566321598	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__;d__denovo55	1.079078557111159	0.2989037805187043	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo52	0.12104604687724481	0.7279027250275218	0.8727309157952716	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__;d__denovo53	2.758845682256069	0.09671800033118606	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__;d__denovo50	2.84916348406436	0.09142149378765049	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__;d__denovo51	0.9781585488391917	0.32265385401980623	0.598074291398188	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo1585	0.9272209869809929	0.3355860925434713	0.6094401054409813	bal	33	33	928	otu
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinobaculum;s__;d__denovo1035	0.47604848169923647	0.49021766507552345	0.7843482641208375	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo1037	0.1757234495224954	0.6750744962944726	0.8386467638035751	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__;d__denovo1036	1.144462688885365	0.28471130999564453	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo1031	0.0004662004660762982	0.9827736736935181	1.0	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__;d__denovo1030	3.222058700679086	0.0726522043013769	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis;s__;d__denovo228	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__;d__denovo226	8.52645759565543e-05	0.9926325328494054	1.0	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XI;g__Peptoniphilus;s__;d__denovo227	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__;d__denovo225	0.6280344515638933	0.4280772078397488	0.7144885771138253	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Tannerella;s__;d__denovo223	0.4772223714246853	0.4896831693273712	0.7843482641208375	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Flavonifractor;s__;d__denovo220	2.0307692307691045	0.15414257309800883	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo221	1.770108768631675	0.18336861863695308	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megasphaera;s__;d__denovo1145	2.0307692307691045	0.15414257309800883	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__;d__denovo1147	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium;s__;d__denovo1140	1.144462688885365	0.28471130999564453	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo1339	0.34369492068565727	0.5577041688335906	0.7919885896228442	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo14	0.0014543217127331346	0.9695795910271408	1.0	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella;s__;d__denovo957	3.1027480003559673	0.07816025733157968	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__;d__denovo1329	0.7644044303716242	0.3819536724696567	0.6612929254698534	bal	33	33	928	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__;d__denovo597	0.13831777770393933	0.709959129092558	0.8567517188529178	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__;d__denovo590	0.30329735425066645	0.5818226220675466	0.7970019737450872	bal	33	33	928	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__;d__denovo591	0.26410525203758145	0.607313715730734	0.8120851991327395	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__;d__denovo593	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella;s__;d__denovo1321	4.1884305589454796	0.04070076003870369	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__;d__denovo1320	0.18769249260073473	0.6648441151514192	0.8326252886106842	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__;s__;d__denovo598	3.093254286172006	0.07861743375891374	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo352	0.00517646293994717	0.94264357680824	1.0	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo353	0.08239591882711488	0.7740764148396719	0.9075137619043258	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Selenomonas;s__;d__denovo351	2.8649377238027562	0.09052921368627019	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium_IV;s__;d__denovo359	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__;d__denovo579	0.03520433284089025	0.8511681363849175	0.9812223982176441	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo572	1.2737350631068747	0.2590671523490239	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__;d__denovo571	3.093254286172006	0.07861743375891374	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo576	0.0014878113912409462	0.9692315002738304	1.0	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Veillonella;s__;d__denovo574	0.17631558552274681	0.6745588770251287	0.8386467638035751	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__;d__denovo575	0.34369492068565727	0.5577041688335906	0.7919885896228442	bal	33	33	928	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__;d__denovo681	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister;s__;d__denovo685	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo687	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__;d__denovo176	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__;d__denovo2031	0.0014878113912409462	0.9692315002738304	1.0	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__;d__denovo172	2.9195067404417196	0.08751461223723302	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__;d__denovo171	2.886742134870494	0.08931135809928419	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__;d__denovo178	9.044653064944676	0.002634642209637254	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__;d__denovo179	3.5343770461303494	0.060108909927745154	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Veillonella;s__;d__denovo2213	0.34369492068565727	0.5577041688335906	0.7919885896228442	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo774	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo777	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__;d__denovo773	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo824	0.0722072031239073	0.7881497927596953	0.9200037832465374	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylovirgula;s__;d__denovo822	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__;c__;o__;f__;g__;s__;d__denovo828	0.30329735425066645	0.5818226220675466	0.7970019737450872	bal	33	33	928	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__;d__denovo2362	0.3866173350230395	0.5340828548837944	0.7919885896228442	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo2134	0.1567409572524068	0.6921749369759542	0.8519076147396359	bal	33	33	928	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__;d__denovo607	2.0307692307691045	0.15414257309800883	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo918	1.2256739487075816	0.2682500046496217	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo910	2.0307692307691045	0.15414257309800883	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo911	0.34369492068565727	0.5577041688335906	0.7919885896228442	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister;s__;d__denovo914	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__;d__denovo161	2.0307692307691045	0.15414257309800883	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__;d__denovo1620	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__;d__denovo1625	0.0004662004660762982	0.9827736736935181	1.0	bal	33	33	928	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__;d__denovo1626	0.2970658493712469	0.5857277436359369	0.7970019737450872	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo1627	0.18769249260073473	0.6648441151514192	0.8326252886106842	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo1629	1.3726300485054017	0.24136051851736817	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__;d__denovo1445	0.6427265413588683	0.42272519821679755	0.706826998099438	bal	33	33	928	otu
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__;d__denovo1446	0.3866173350230395	0.5340828548837944	0.7919885896228442	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__;d__denovo1829	0.0004662004660762982	0.9827736736935181	1.0	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__;d__denovo1825	0.3866173350230395	0.5340828548837944	0.7919885896228442	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus2;s__;d__denovo1823	-1.6616328902410353e-13	1.0	1.0	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__;d__denovo1820	0.3866173350230395	0.5340828548837944	0.7919885896228442	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__;d__denovo1955	0.24194816266420582	0.6228025763475948	0.8211949255830501	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium;s__;d__denovo1483	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__;d__denovo1134	0.1423806733671674	0.7059256780384119	0.8563386002871193	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Enterobacter;s__;d__denovo40	3.1790008369171603	0.07459032797113531	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__;d__denovo43	0.8806794724555858	0.3480156449354168	0.6246779854933594	bal	33	33	928	otu
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__;d__denovo42	0.18769249260073473	0.6648441151514192	0.8326252886106842	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__;d__denovo44	1.2448599993356528	0.26453646506897877	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__;d__denovo47	1.9696969696969517	0.16048003059385546	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoanaerobaculum;s__;d__denovo46	0.7726306517645419	0.379404467471829	0.6612929254698534	bal	33	33	928	otu
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__;d__denovo49	1.8510419334978137	0.17366225994283846	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__;d__denovo48	0.4453439303400114	0.5045543813255243	0.7919885896228442	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo1139	0.0009615313495302645	0.9752627059108638	1.0	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__;d__denovo164	1.2483586569123255	0.2638661965938811	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Curvibacter;s__;d__denovo695	2.0043194127388877	0.15685167701477803	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__;d__denovo694	2.0307692307691045	0.15414257309800883	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo1110	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae;g__Corynebacterium;s__;d__denovo693	0.0009615313495302645	0.9752627059108638	1.0	bal	33	33	928	otu
k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__;d__denovo691	2.0307692307691045	0.15414257309800883	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__;d__denovo1558	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo1553	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo1551	0.9999999999996206	0.31731050786300297	0.5912934764997324	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo213	0.7657619433871894	0.3815313306286947	0.6612929254698534	bal	33	33	928	otu
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__;d__denovo211	1.3542476279048838	0.24453691122557492	0.5912934764997324	bal	33	33	928	otu
